folderDirectory,filename,start_slice,end_slice,numSlices,datasetName,protocolName,receiverChannels,encodeX,encodeY,reconX,reconY,systemVendor,systemModel,systemFieldStrength_T,institutionName,sequence_type
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXFLAIR_200_6002442.h5,0,16,16,fastmri_brain,AXFLAIR,16,640,320,320,320,SIEMENS,Skyra,2.8936,NYU LANGONE CBI,TurboSpinEcho
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXFLAIR_200_6002611.h5,0,16,16,fastmri_brain,AXFLAIR,20,640,320,320,320,SIEMENS,Skyra,2.8936,NYU LANGONE CBI,TurboSpinEcho
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXFLAIR_201_6003026.h5,0,16,16,fastmri_brain,AXFLAIR,20,640,320,320,320,SIEMENS,Skyra,2.8936,TH RADIOLOGY,TurboSpinEcho
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXFLAIR_200_6002481.h5,0,16,16,fastmri_brain,AXFLAIR,20,640,320,320,320,SIEMENS,Skyra,2.8936,NYU LANGONE CBI,TurboSpinEcho
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXFLAIR_200_6002618.h5,0,16,16,fastmri_brain,AXFLAIR,16,640,320,320,320,SIEMENS,Skyra,2.8936,NYU LANGONE CBI,TurboSpinEcho
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXFLAIR_200_6002638.h5,0,16,16,fastmri_brain,AXFLAIR,20,640,320,320,320,SIEMENS,Skyra,2.8936,NYU LANGONE CBI,TurboSpinEcho
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXFLAIR_200_6002467.h5,0,16,16,fastmri_brain,AXFLAIR,20,640,320,320,320,SIEMENS,Skyra,2.8936,NYU LANGONE CBI,TurboSpinEcho
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXFLAIR_201_6002903.h5,0,16,16,fastmri_brain,AXFLAIR,20,640,320,320,320,SIEMENS,Skyra,2.8936,TH RADIOLOGY,TurboSpinEcho
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXFLAIR_210_6001479.h5,0,16,16,fastmri_brain,AXFLAIR,20,640,320,320,320,SIEMENS,Prisma_fit,2.8936,NYU LANGONE CBI,TurboSpinEcho
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXFLAIR_210_6001875.h5,0,16,16,fastmri_brain,AXFLAIR,20,640,320,320,320,SIEMENS,Prisma_fit,2.8936,NYU LANGONE CBI,TurboSpinEcho
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXFLAIR_210_6001955.h5,0,16,16,fastmri_brain,AXFLAIR,20,640,320,320,320,SIEMENS,Prisma_fit,2.8936,NYU LANGONE CBI,TurboSpinEcho
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXFLAIR_210_6001548.h5,0,16,16,fastmri_brain,AXFLAIR,16,640,320,320,320,SIEMENS,Prisma_fit,2.8936,NYU LANGONE CBI,TurboSpinEcho
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXFLAIR_210_6001499.h5,0,16,16,fastmri_brain,AXFLAIR,16,640,320,320,320,SIEMENS,Prisma_fit,2.8936,NYU LANGONE CBI,TurboSpinEcho
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXFLAIR_210_6001482.h5,0,16,16,fastmri_brain,AXFLAIR,20,640,320,320,320,SIEMENS,Prisma_fit,2.8936,NYU LANGONE CBI,TurboSpinEcho
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXFLAIR_210_6001533.h5,0,16,16,fastmri_brain,AXFLAIR,16,640,320,320,320,SIEMENS,Prisma_fit,2.8936,NYU LANGONE CBI,TurboSpinEcho
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXFLAIR_210_6001489.h5,0,16,16,fastmri_brain,AXFLAIR,16,640,320,320,320,SIEMENS,Prisma_fit,2.8936,NYU LANGONE CBI,TurboSpinEcho
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1_202_2020468.h5,0,16,16,fastmri_brain,AXT1,16,640,320,320,320,SIEMENS,Aera,1.494,TH,TurboSpinEcho
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1_202_2020100.h5,0,16,16,fastmri_brain,AXT1,20,640,320,320,320,SIEMENS,Aera,1.494,TH,TurboSpinEcho
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1_202_2020199.h5,0,16,16,fastmri_brain,AXT1,20,640,320,320,320,SIEMENS,Aera,1.494,TH,TurboSpinEcho
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1_202_2020266.h5,0,16,16,fastmri_brain,AXT1,16,640,320,320,320,SIEMENS,Aera,1.494,TH,TurboSpinEcho
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1_202_2020488.h5,0,14,14,fastmri_brain,AXT1,16,640,320,320,320,SIEMENS,Aera,1.494,TH,TurboSpinEcho
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1_202_2020482.h5,0,16,16,fastmri_brain,AXT1,20,640,320,320,320,SIEMENS,Aera,1.494,TH,TurboSpinEcho
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1_202_2020248.h5,0,16,16,fastmri_brain,AXT1,16,640,320,320,320,SIEMENS,Aera,1.494,TH,TurboSpinEcho
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1_202_2020371.h5,0,16,16,fastmri_brain,AXT1,20,640,320,320,320,SIEMENS,Aera,1.494,TH,TurboSpinEcho
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1_201_6002779.h5,0,16,16,fastmri_brain,AXT1,16,640,320,320,320,SIEMENS,Skyra,2.8936,TH RADIOLOGY,Flash
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1_201_6002769.h5,0,12,12,fastmri_brain,AXT1,16,640,320,320,320,SIEMENS,Skyra,2.8936,TH RADIOLOGY,Flash
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1_201_6002796.h5,0,16,16,fastmri_brain,AXT1,16,640,320,320,320,SIEMENS,Skyra,2.8936,TH RADIOLOGY,Flash
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1_201_6002836.h5,0,16,16,fastmri_brain,AXT1,20,640,320,320,320,SIEMENS,Skyra,2.8936,TH RADIOLOGY,Flash
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1_201_6002900.h5,0,16,16,fastmri_brain,AXT1,20,640,320,320,320,SIEMENS,Skyra,2.8936,TH RADIOLOGY,Flash
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1_201_6002719.h5,0,16,16,fastmri_brain,AXT1,20,640,320,320,320,SIEMENS,Skyra,2.8936,TH RADIOLOGY,Flash
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1_201_6002897.h5,0,16,16,fastmri_brain,AXT1,20,640,320,320,320,SIEMENS,Skyra,2.8936,TH RADIOLOGY,Flash
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1_201_6002761.h5,0,16,16,fastmri_brain,AXT1,20,640,320,320,320,SIEMENS,Skyra,2.8936,TH RADIOLOGY,Flash
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1PRE_200_6002128.h5,0,16,16,fastmri_brain,AXT1PRE,20,640,320,320,320,SIEMENS,Skyra,2.8936,NYU LANGONE CBI,Flash
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1PRE_200_6002064.h5,0,16,16,fastmri_brain,AXT1PRE,16,640,320,320,320,SIEMENS,Skyra,2.8936,NYU LANGONE CBI,Flash
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1PRE_200_6002199.h5,0,14,14,fastmri_brain,AXT1PRE,20,640,320,320,320,SIEMENS,Skyra,2.8936,NYU LANGONE CBI,Flash
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1PRE_200_6002279.h5,0,16,16,fastmri_brain,AXT1PRE,20,640,320,320,320,SIEMENS,Skyra,2.8936,NYU LANGONE CBI,Flash
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1PRE_200_6002267.h5,0,16,16,fastmri_brain,AXT1PRE,16,640,320,320,320,SIEMENS,Skyra,2.8936,NYU LANGONE CBI,Flash
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1PRE_200_6002131.h5,0,12,12,fastmri_brain,AXT1PRE,20,640,320,320,320,SIEMENS,Skyra,2.8936,NYU LANGONE CBI,Flash
